  197.67	6.689e-12						6.687e-12		2.043e-15		
  197.76	9.145e-11				5.864e-14		9.136e-11		3.038e-14		
  197.85	1.129e-9				8.536e-13		1.128e-9	6.651e-15	3.834e-13		
  197.95	1.638e-8				1.486e-11		1.635e-8	1.246e-13	5.704e-12		
  198.04	1.633e-7				1.748e-10		1.631e-7	1.565e-12	5.834e-11		
  198.13	1.472e-6				1.858e-9		1.470e-6	1.777e-11	5.403e-10		
  198.23	1.505e-5				2.281e-8		1.502e-5	2.348e-10	5.705e-9		
  198.32	1.095e-4				1.959e-7		1.093e-4	2.154e-9	4.288e-8		
  198.41	7.208e-4				1.520e-6		7.189e-4	1.786e-8	2.921e-7		
  198.51	5.193e-3				1.316e-5		5.177e-3	1.664e-7	2.194e-6		
  198.60	2.760e-2				8.253e-5		2.750e-2	1.115e-6	1.215e-5		
  198.69	1.326e-1		5.134e-14		4.678e-4		1.320e-1	6.755e-6	6.106e-5		
  198.79	6.734e-1		9.731e-13		2.856e-3		6.702e-1	4.439e-5	3.274e-4		
  198.88	2.613e+0		1.237e-11		1.308e-2		2.599e+0	2.173e-4	1.340e-3		
  198.97	9.166e+0		1.422e-10		5.412e-2		9.106e+0	9.610e-4	4.979e-3		
  199.07	3.283e+1		1.907e-9		2.330e-1		3.258e+1	4.455e-3	1.911e-2		
  199.16	9.305e+1		1.775e-8		7.790e-1		9.220e+1	1.592e-2	5.795e-2		
  199.25	2.384e+2		1.495e-7		2.354e+0		2.358e+2	5.144e-2	1.596e-1		
  199.35	6.025e+2		1.418e-6		7.147e+0		5.947e+2	1.682e-1	4.398e-1		
  199.44	1.248e+3		9.667e-6		1.745e+1		1.229e+3	4.390e-1	9.900e-1		
  199.53	2.337e+3		5.963e-5		3.851e+1		2.295e+3	1.036e+0	2.026e+0		
  199.63	4.171e+3		4.003e-4		8.244e+1		4.083e+3	2.389e+0	4.019e+0		
  199.72	6.323e+3		1.999e-3		1.470e+2		6.165e+3	4.554e+0	6.747e+0		
  199.81	8.677e+3		9.036e-3		2.369e+2		8.422e+3	7.848e+0	1.034e+1		
  199.91	1.099e+4		4.295e-2		3.576e+2		1.061e+4	1.276e+1	1.502e+1		
  200.00	1.229e+4		1.572e-1		4.655e+2		1.178e+4	1.777e+1	1.935e+1		
  200.09	1.253e+4		5.209e-1		5.478e+2		1.194e+4	2.237e+1	2.338e+1		
  200.19	1.164e+4		1.754e+0		5.831e+2		1.101e+4	2.566e+1	2.739e+1		
  200.28	1.021e+4		4.713e+0		5.544e+2		9.595e+3	2.609e+1	3.093e+1		
  200.37	8.744e+3		1.146e+1		4.764e+2		8.197e+3	2.399e+1	3.489e+1		
  200.47	7.663e+3		2.742e+1		3.576e+2		7.219e+3	1.940e+1	4.000e+1		
  200.56	7.471e+3		5.417e+1		2.482e+2		7.110e+3	1.441e+1	4.484e+1		
  200.65	8.022e+3		9.708e+1		1.558e+2		7.710e+3	9.677e+0	4.923e+1		
  200.75	9.254e+3		1.657e+2		8.244e+1		8.947e+3	5.521e+0	5.336e+1		
  200.84	1.058e+4		2.424e+2		4.179e+1		1.024e+4	2.995e+0	5.739e+1		
  200.93	1.179e+4		3.227e+2		1.915e+1		1.138e+4	1.469e+0	6.376e+1	4.050e-13	
  201.03	1.269e+4		3.986e+2		7.147e+0		1.220e+4	5.910e-1	7.594e+1	7.028e-12	
  201.12	1.299e+4		4.394e+2		2.646e+0		1.246e+4	2.342e-1	9.180e+1	8.269e-11	
  201.21	1.290e+4		4.460e+2		8.853e-1		1.235e+4	8.387e-2	1.098e+2	8.821e-10	
  201.31	1.259e+4		4.156e+2		2.330e-1		1.205e+4	2.380e-2	1.264e+2	1.091e-8	
  201.40	1.239e+4		3.646e+2		6.298e-2		1.189e+4	6.888e-3	1.328e+2	9.465e-8	
  201.49	1.241e+4		3.044e+2		1.539e-2		1.197e+4	1.802e-3	1.278e+2	7.444e-7	
  201.59	1.268e+4		2.400e+2		2.856e-3		1.233e+4	3.607e-4	1.097e+2	6.564e-6	
  201.68	1.299e+4		1.924e+2		5.638e-4		1.271e+4	7.622e-5	8.663e+1	4.198e-5	
  201.77	1.312e+4		1.599e+2		1.015e-4		1.290e+4	1.456e-5	6.268e+1	2.435e-4	
  201.87	1.279e+4		1.494e+2		2.244e-5		1.260e+4	2.057e-6	4.087e+1	1.530e-3	
  201.96	1.195e+4		1.726e+2		6.887e-5		1.175e+4	3.271e-7	2.879e+1	7.215e-3	
  202.05	1.064e+4		2.371e+2		4.389e-4		1.038e+4	1.240e-7	2.491e+1	3.085e-2	
  202.15	8.838e+3		3.633e+2		3.158e-3		8.444e+3	7.411e-7	2.975e+1	1.382e-1	
  202.24	7.169e+3		5.186e+2		1.684e-2		6.609e+3	4.919e-6	4.079e+1	4.805e-1	
  202.33	5.694e+3		6.895e+2		8.152e-2		4.947e+3	2.979e-5	5.571e+1	1.515e+0	
  202.43	4.466e+3		8.528e+2		4.195e-1		3.535e+3	1.967e-4	7.285e+1	4.837e+0	
  202.52	3.796e+3		9.342e+2		1.654e+0		2.763e+3	9.699e-4	8.475e+1	1.240e+1	
  202.61	3.537e+3		9.283e+2		5.919e+0		2.484e+3	4.340e-3	9.013e+1	2.882e+1	
  202.71	3.704e+3		8.216e+2		2.179e+1		2.708e+3	2.046e-2	8.690e+1	6.559e+1	
  202.80	4.244e+3		6.635e+2		6.357e+1		3.317e+3	7.453e-2	7.668e+1	1.240e+2	
  202.89	5.142e+3		4.860e+2		1.684e+2		4.212e+3	2.463e-1	6.229e+1	2.125e+2	
  202.99	6.534e+3		3.080e+2		4.443e+2		5.391e+3	8.294e-1	4.530e+1	3.447e+2	
  203.08	8.114e+3		1.888e+2		9.614e+2		6.449e+3	2.232e+0	3.192e+1	4.804e+2	
  203.17	9.988e+3		1.164e+2		1.892e+3		7.346e+3	5.449e+0	2.168e+1	6.070e+2	
  203.27	1.244e+4		9.121e+1		3.592e+3		8.030e+3	1.310e+1	1.404e+1	7.018e+2	
