  197.65	5.051e-23			5.051e-23						
  197.74	7.455e-22			7.455e-22						
  197.84	1.318e-20			1.318e-20						
  197.93	1.573e-19			1.573e-19						
  198.02	1.695e-18			1.695e-18						
  198.12	2.113e-17			2.113e-17			2.940e-24			
  198.21	1.840e-16			1.840e-16			3.970e-23			
  198.30	1.448e-15			1.448e-15			4.847e-22			
  198.40	1.273e-14			1.273e-14			6.944e-21			
  198.49	8.097e-14			8.097e-14			6.854e-20			
  198.58	4.656e-13			4.656e-13			6.116e-19			
  198.68	2.889e-12			2.889e-12			6.185e-18			
  198.77	1.344e-11			1.344e-11			4.462e-17			
  198.86	5.661e-11			5.661e-11			2.910e-16			
  198.96	2.497e-10			2.497e-10			2.077e-15			
  199.05	8.631e-10			8.631e-10			1.095e-14			
  199.14	2.766e-9			2.766e-9			5.221e-14		1.644e-14	
  199.24	9.627e-9			9.626e-9			2.631e-13		5.906e-13	
  199.33	3.041e-8		2.580e-15	3.040e-8			1.014e-12		7.807e-12	
  199.42	1.064e-7		5.458e-14	1.063e-7			3.533e-12		9.343e-11	
  199.52	4.900e-7		9.610e-13	4.887e-7			1.256e-11		1.311e-9	
  199.61	2.052e-6		1.144e-11	2.039e-6			3.539e-11		1.271e-8	
  199.70	8.439e-6		1.234e-10	8.328e-6			9.013e-11		1.116e-7	
  199.80	3.792e-5		1.544e-9	3.681e-5			2.263e-10		1.110e-6	
  199.89	1.360e-4		1.352e-8	1.280e-4			4.659e-10		7.900e-6	
  199.98	4.564e-4		1.073e-7	4.054e-4			8.672e-10		5.089e-5	
  200.08	1.662e-3		9.543e-7	1.302e-3			1.537e-9		3.588e-4	
  200.17	5.233e-3		6.147e-6	3.353e-3	4.896e-17		2.313e-9		1.874e-3	
  200.27	1.905e-2		4.337e-5	8.543e-3	8.680e-16		3.236e-9		1.046e-2	
  200.36	6.236e-2		2.268e-4	1.786e-2	1.040e-14		3.936e-9		4.427e-2	
  200.45	2.045e-1		1.074e-3	3.381e-2	1.129e-13		4.329e-9		1.696e-1	
  200.55	7.379e-1		5.390e-3	6.117e-2	1.424e-12		4.275e-9		6.714e-1	
  200.64	2.200e+0		2.073e-2	9.394e-2	1.255e-11		3.801e-9		2.085e+0	
  200.73	6.064e+0		7.226e-2	1.307e-1	1.003e-10		3.056e-9		5.861e+0	
  200.83	1.687e+1		2.577e-1	1.678e-1	8.985e-10		2.130e-9		1.645e+1	
  200.92	3.840e+1		7.292e-1	1.893e-1	5.827e-9		1.384e-9		3.748e+1	
  201.01	7.939e+1		1.869e+0	1.935e-1	3.424e-8		8.134e-10		7.733e+1	
  201.11	1.588e+2		4.740e+0	1.764e-1	2.182e-7		4.003e-10		1.539e+2	
  201.20	2.674e+2		9.867e+0	1.462e-1	1.041e-6		1.901e-10		2.574e+2	
  201.29	4.086e+2		1.861e+1	1.097e-1	4.499e-6		8.164e-11		3.898e+2	
  201.39	5.842e+2		3.354e+1	7.098e-2	2.038e-5		2.836e-11		5.506e+2	
  201.48	7.286e+2		5.137e+1	4.320e-2	7.152e-5		9.846e-12		6.772e+2	
  201.57	8.270e+2		7.128e+1	2.381e-2	2.274e-4		3.090e-12		7.556e+2	
  201.67	8.546e+2		9.137e+1	1.093e-2	7.325e-4		7.578e-13		7.632e+2	
  201.76	8.023e+2		1.030e+2	4.885e-3	1.891e-3		1.923e-13		6.993e+2	
  201.85	6.941e+2		1.052e+2	1.976e-3	4.424e-3		4.411e-14		5.889e+2	
  201.95	5.433e+2		9.615e+1	6.436e-4	1.013e-2		7.637e-15		4.472e+2	
  202.04	4.105e+2		8.008e+1	2.111e-4	1.924e-2		1.427e-15		3.304e+2	
  202.13	2.984e+2		6.073e+1	6.271e-5	3.310e-2		3.166e-16		2.377e+2	
  202.23	2.045e+2		4.024e+1	1.448e-5	5.389e-2		6.935e-16		1.642e+2	
  202.32	1.440e+2		2.555e+1	3.486e-6	7.529e-2		4.072e-15		1.183e+2	
  202.41	9.994e+1		1.525e+1	7.598e-7	9.531e-2		2.260e-14		8.460e+1	
  202.51	6.442e+1		8.255e+0	1.244e-7	1.103e-1		1.355e-13		5.605e+1	
  202.60	4.129e+1		4.759e+0	2.197e-8	1.134e-1		6.128e-13		3.642e+1	
  202.69	2.487e+1		2.822e+0	3.513e-9	1.056e-1		2.514e-12		2.194e+1	
  202.79	1.301e+1		1.630e+0	4.076e-10	8.688e-2		1.077e-11		1.129e+1	
  202.88	6.698e+0		9.973e-1	5.281e-11	6.569e-2		3.597e-11		5.635e+0	
  202.97	3.196e+0		5.952e-1	6.194e-12	4.500e-2		1.090e-10		2.556e+0	
  203.07	1.302e+0		3.283e-1	5.213e-13	2.633e-2		3.334e-10		9.472e-1	
