  197.67	2.077e-17				2.575e-23						2.077e-17			
  197.76	3.065e-16				3.716e-22						3.065e-16			
  197.85	4.086e-15				4.847e-21						4.086e-15			
  197.95	6.454e-14				7.476e-20						6.454e-14			
  198.04	6.967e-13				7.879e-19					1.643e-15	6.951e-13			
  198.13	6.793e-12				7.505e-18					2.700e-14	6.766e-12			
  198.23	7.578e-11				8.156e-17					4.465e-13	7.533e-11			
  198.32	5.973e-10				6.277e-16					5.019e-12	5.923e-10			
  198.41	4.261e-9				4.366e-15					5.108e-11	4.209e-9			
  198.51	3.364e-8				3.347e-14					5.985e-10	3.304e-8			
  198.60	1.946e-7				1.882e-13					4.937e-9	1.896e-7			
  198.69	1.021e-6				9.570e-13					3.686e-8	9.839e-7			
  198.79	5.750e-6				5.184e-12					3.064e-7	5.443e-6			
  198.88	2.467e-5				2.136e-11					1.855e-6	2.281e-5			
  198.97	9.657e-5				7.998e-11					1.017e-5	8.639e-5			
  199.07	3.970e-4				3.124e-10					6.000e-5	3.370e-4			
  199.16	1.298e-3				9.880e-10					2.669e-4	1.031e-3			
  199.25	3.926e-3				3.030e-9		7.767e-17			1.076e-3	2.850e-3			
  199.35	1.234e-2			1.495e-15	1.104e-8		1.414e-15			4.505e-3	7.837e-3			
  199.44	3.223e-2			3.106e-14	3.966e-8		1.734e-14			1.473e-2	1.750e-2			
  199.53	7.896e-2			4.038e-13	1.590e-7		1.924e-13			4.363e-2	3.533e-2			
  199.63	1.983e-1			6.216e-12	7.775e-7		2.483e-12			1.298e-1	6.850e-2			
  199.72	4.239e-1			6.560e-11	3.138e-6		2.233e-11			3.122e-1	1.117e-1			
  199.81	8.447e-1			6.271e-10	1.180e-5		1.818e-10			6.798e-1	1.648e-1			
  199.91	1.664e+0			6.862e-9	4.634e-5		1.663e-9			1.438e+0	2.259e-1			
  200.00	2.813e+0			5.326e-8	1.436e-4		1.097e-8			2.542e+0	2.709e-1			
  200.09	4.368e+0			3.745e-7	4.037e-4		6.556e-8			4.071e+0	2.967e-1			
  200.19	6.420e+0			2.913e-6	1.134e-3	9.134e-17	4.251e-7			6.118e+0	3.006e-1			
  200.28	8.248e+0			1.663e-5	2.589e-3	1.283e-15	2.059e-6			7.954e+0	2.912e-1			
  200.37	9.667e+0			8.602e-5	5.352e-3	1.632e-14	9.029e-6			9.374e+0	2.873e-1			
  200.47	1.036e+1			4.756e-4	1.068e-2	2.453e-13	4.155e-5			1.004e+1	3.119e-1			
  200.56	1.008e+1			1.997e-3	1.791e-2	2.535e-12	1.479e-4			9.689e+0	3.716e-1			
  200.65	9.149e+0			7.600e-3	2.721e-2	2.373e-11	4.770e-4			8.651e+0	4.624e-1			
  200.75	7.988e+0			2.988e-2	3.854e-2	2.537e-10	1.563e-3			7.344e+0	5.744e-1			
  200.84	7.652e+0			9.229e-2	4.749e-2	1.929e-9	4.106e-3			6.856e+0	6.522e-1			
  200.93	8.907e+0			2.583e-1	5.299e-2	1.329e-8	9.808e-3			7.905e+0	6.805e-1			
  201.03	1.329e+1			7.220e-1	5.328e-2	1.011e-7	2.315e-2			1.185e+1	6.396e-1			
  201.12	2.081e+1			1.641e+0	4.823e-2	5.653e-7	4.559e-2			1.853e+1	5.463e-1			
  201.21	3.213e+1			3.378e+0	3.953e-2	2.866e-6	8.248e-2			2.820e+1	4.232e-1			
  201.31	4.861e+1			6.713e+0	2.821e-2	1.550e-5	1.453e-1	5.237e-25		4.144e+1	2.840e-1			
  201.40	6.526e+1			1.122e+1	1.875e-2	6.380e-5	2.241e-1	7.025e-24		5.362e+1	1.788e-1			
  201.49	8.095e+1			1.700e+1	1.129e-2	2.380e-4	3.244e-1	8.547e-23		6.351e+1	1.020e-1			
  201.59	9.352e+1			2.402e+1	5.717e-3	9.153e-4	4.581e-1	1.225e-21		6.898e+1	4.873e-2			
  201.68	9.769e+1			2.954e+1	2.790e-3	2.772e-3	5.920e-1	1.213e-20		6.752e+1	2.259e-2			
  201.77	9.399e+1			3.294e+1	1.233e-3	7.610e-3	7.276e-1	1.089e-19		6.031e+1	9.492e-3			
  201.87	8.175e+1			3.313e+1	4.431e-4	2.081e-2	8.607e-1	1.114e-18		4.773e+1	3.228e-3			
  201.96	6.610e+1			3.006e+1	1.588e-4	4.639e-2	9.443e-1	8.144e-18		3.505e+1	1.102e-3			
  202.05	4.928e+1			2.477e+1	5.151e-5	9.370e-2	9.786e-1	5.402e-17		2.343e+1	3.411e-4			
  202.15	3.246e+1			1.791e+1	1.312e-5	1.823e-1	9.568e-1	3.945e-16		1.341e+1	8.259e-5			
  202.24	2.072e+1			1.219e+1	3.452e-6	2.990e-1	8.980e-1	2.131e-15		7.336e+0	2.077e-5			
  202.33	1.260e+1			7.680e+0	8.218e-7	4.443e-1	8.270e-1	1.045e-14		3.646e+0	4.735e-6			
  202.43	7.163e+0			4.291e+0	1.484e-7	6.146e-1	7.603e-1	5.455e-14		1.498e+0	8.161e-7			
  202.52	4.533e+0			2.464e+0	2.865e-8	7.418e-1	7.209e-1	2.181e-13		6.069e-1	1.512e-7			
  202.61	3.151e+0			1.423e+0	5.004e-9	8.112e-1	6.934e-1	7.921e-13		2.231e-1	2.537e-8			
  202.71	2.320e+0			8.012e-1	6.407e-10	7.981e-1	6.554e-1	2.971e-12		6.543e-2	3.112e-9			
  202.80	1.816e+0			4.904e-1	9.069e-11	7.088e-1	5.972e-1	8.843e-12		1.956e-2	4.248e-10			
  202.89	1.386e+0			2.995e-1	1.162e-11	5.703e-1	5.113e-1	2.402e-11		5.300e-3	5.847e-11			
  202.99	9.615e-1			1.678e-1	1.055e-12	3.991e-1	3.935e-1	6.570e-11		1.106e-3	7.408e-11			
  203.08	6.442e-1			9.843e-2	1.138e-13	2.608e-1	2.848e-1	1.487e-10		2.434e-4	5.645e-10			
  203.17	4.078e-1			6.410e-2	4.855e-14	1.544e-1	1.893e-1	3.111e-10		4.851e-5	4.156e-9			
  203.27	2.448e-1			5.870e-2	3.841e-13	7.684e-2	1.093e-1	6.507e-10		7.195e-6	3.415e-8			
  203.36	1.772e-1			7.821e-2	2.756e-12	3.695e-2	6.207e-2	1.185e-9	2.386e-15	1.163e-6	2.053e-7			
  203.45	1.673e-1			1.171e-1	1.800e-11	1.610e-2	3.413e-2	2.046e-9	3.071e-14	1.703e-7	1.121e-6			
  203.55	2.016e-1			1.774e-1	1.293e-10	5.697e-3	1.849e-2	3.556e-9	4.693e-13	1.792e-8	6.599e-6			
  203.64	2.537e-1			2.390e-1	6.890e-10	2.016e-3	1.268e-2	5.581e-9	4.936e-12	2.128e-9	2.939e-5			
  203.73	3.089e-1			2.969e-1	3.335e-9	6.462e-4	1.122e-2	8.349e-9	4.719e-11	2.287e-10	1.189e-4			
  203.83	3.570e-1			3.436e-1	1.718e-8	1.626e-4	1.265e-2	1.225e-8	5.182e-10	1.711e-11	5.017e-4			
  203.92	3.785e-1			3.611e-1	6.786e-8	4.235e-5	1.575e-2	1.616e-8	4.048e-9	1.976e-12	1.656e-3			
  204.01	3.797e-1			3.548e-1	2.435e-7	9.990e-6	1.984e-2	1.986e-8	2.874e-8	5.497e-12	4.963e-3			
  204.11	3.742e-1			3.348e-1	8.994e-7	1.788e-6	2.442e-2	2.279e-8	2.268e-7	6.864e-11	1.501e-2			
